fecha,precio
2023-03-29 13:00:00,4660.285144802867
2023-03-29 14:00:00,4648.370777873563
2023-03-29 15:00:00,4637.3192416927905
2023-03-29 16:00:00,4632.28243632287
2023-03-29 17:00:00,4628.953799156118
2023-03-29 18:00:00,4627.3598
2023-03-30 13:00:00,4591.241362356322
2023-03-30 14:00:00,4606.863300931677
2023-03-30 15:00:00,4621.9582881578945
2023-03-30 16:00:00,4624.3878716981135
2023-03-30 17:00:00,4625.694595541401
2023-03-30 18:00:00,4626.919
2023-03-31 13:00:00,4634.078058620689
2023-03-31 14:00:00,4644.048940714286
2023-03-31 15:00:00,4646.6629775
2023-03-31 16:00:00,4643.77841796875
2023-03-31 17:00:00,4644.731235
2023-03-31 18:00:00,4646.3534
2023-04-03 13:00:00,4610.596683597884
2023-04-03 14:00:00,4604.960067934782
2023-04-03 15:00:00,4605.086934183673
2023-04-03 16:00:00,4603.603064827586
2023-04-03 17:00:00,4602.801905982906
2023-04-04 13:00:00,4591.938936453202
2023-04-04 14:00:00,4588.308081881533
2023-04-04 15:00:00,4586.352565919283
2023-04-04 16:00:00,4587.627036842106
2023-04-04 17:00:00,4587.434058273381
2023-04-05 13:00:00,4567.188127
2023-04-05 14:00:00,4567.517916143497
2023-04-05 15:00:00,4571.212102392345
2023-04-05 16:00:00,4571.11388
2023-04-05 17:00:00,4570.980660150375
2023-04-05 18:00:00,4570.7655
