fecha,precio
2023-02-28 13:00:00,4792.6011976744185
2023-02-28 13:15:00,4780.295021875
2023-02-28 13:30:00,4776.6927387096775
2023-02-28 13:45:00,4783.197251515152
2023-02-28 14:00:00,4785.393434905661
2023-02-28 14:15:00,4788.086777108434
2023-02-28 14:30:00,4791.128102013423
2023-02-28 14:45:00,4793.0393699999995
2023-02-28 15:00:00,4794.987864661654
2023-02-28 15:15:00,4796.890508974359
2023-02-28 15:30:00,4798.589568686869
2023-02-28 15:45:00,4800.737689855072
2023-02-28 16:00:00,4802.673655555555
2023-02-28 16:15:00,4804.65863442623
2023-02-28 16:30:00,4805.602575862069
2023-02-28 16:45:00,4806.099269565218
2023-02-28 17:00:00,4807.556977142857
2023-02-28 17:15:00,4809.564062121212
2023-02-28 17:30:00,4811.815068965517
2023-02-28 17:45:00,4813.142242857143
2023-02-28 18:00:00,4814.078
2023-03-01 13:00:00,4825.491814999999
2023-03-01 13:15:00,4821.164944565217
2023-03-01 13:30:00,4826.431340277778
2023-03-01 13:45:00,4826.61455
2023-03-01 14:00:00,4824.87865116279
2023-03-01 14:15:00,4826.471411111112
2023-03-01 14:30:00,4830.054748091603
2023-03-01 14:45:00,4833.79033125
2023-03-01 15:00:00,4838.4568975
2023-03-01 15:15:00,4842.17875
2023-03-01 15:30:00,4844.322266153846
2023-03-01 15:45:00,4846.467773913044
2023-03-01 16:00:00,4847.6797789473685
2023-03-01 16:15:00,4848.545617647059
2023-03-01 16:30:00,4849.338926744185
2023-03-01 16:45:00,4849.855102061856
2023-03-01 17:00:00,4849.839406410256
2023-03-01 17:15:00,4849.3149370370365
2023-03-01 17:30:00,4848.872505172414
2023-03-01 17:45:00,4848.665738461538
2023-03-01 18:00:00,4848.5226
2023-03-02 13:00:00,4848.56930131579
2023-03-02 13:15:00,4864.125993859649
2023-03-02 13:30:00,4874.402426865672
2023-03-02 13:45:00,4878.862834090909
2023-03-02 14:00:00,4879.106238202247
2023-03-02 14:15:00,4877.610510810811
2023-03-02 14:30:00,4875.7642234375
2023-03-02 14:45:00,4874.048919696969
2023-03-02 15:00:00,4872.033314285714
2023-03-02 15:15:00,4871.03132
2023-03-02 15:30:00,4870.206327906977
2023-03-02 15:45:00,4868.25086119403
2023-03-02 16:00:00,4864.631445588235
2023-03-02 16:15:00,4861.831018867924
2023-03-02 16:30:00,4860.416869444444
2023-03-02 16:45:00,4859.96916923077
2023-03-02 17:00:00,4859.726986956522
2023-03-02 17:15:00,4859.15305
2023-03-02 17:30:00,4858.437582758621
2023-03-02 17:45:00,4856.985606122449
2023-03-03 13:00:00,4776.797066666666
2023-03-03 13:15:00,4777.856296875
2023-03-03 13:30:00,4781.235960344827
2023-03-03 13:45:00,4780.217657303371
2023-03-03 14:00:00,4775.288382945737
2023-03-03 14:15:00,4770.898527950311
2023-03-03 14:30:00,4772.349266666667
2023-03-03 14:45:00,4773.463703703704
2023-03-03 15:00:00,4774.720566
2023-03-03 15:15:00,4777.537716216216
2023-03-03 15:30:00,4778.293867272727
2023-03-03 15:45:00,4778.578221212121
