fecha,valor
2023-03-27 13:00:33,4710.1
2023-03-27 13:00:35,4710.0667
2023-03-27 13:00:36,4709.04
2023-03-27 13:00:57,4709.2188
2023-03-27 13:02:08,4709.3243
2023-03-27 13:02:27,4709.4048
2023-03-27 13:02:31,4709.3617
2023-03-27 13:02:57,4709.5331
2023-03-27 13:03:01,4709.5679
2023-03-27 13:03:06,4709.6083
2023-03-27 13:03:22,4709.8935
2023-03-27 13:03:48,4710.2049
2023-03-27 13:03:49,4710.9082
2023-03-27 13:04:01,4712.0723
2023-03-27 13:04:07,4712.2522
2023-03-27 13:04:26,4712.2785
2023-03-27 13:05:13,4712.3371
2023-03-27 13:05:26,4712.3984
2023-03-27 13:06:06,4712.4494
2023-03-27 13:06:11,4712.4972
2023-03-27 13:06:12,4712.5707
2023-03-27 13:06:13,4712.6938
2023-03-27 13:06:28,4712.7297
2023-03-27 13:06:38,4712.789
2023-03-27 13:06:40,4712.8466
2023-03-27 13:07:42,4712.9013
2023-03-27 13:07:49,4713.0144
2023-03-27 13:07:50,4713.0371
2023-03-27 13:07:55,4713.0363
2023-03-27 13:07:57,4713.0355
2023-03-27 13:07:58,4713.0349
2023-03-27 13:07:59,4713.0194
2023-03-27 13:08:00,4712.9614
2023-03-27 13:08:10,4712.9805
2023-03-27 13:08:16,4712.9512
2023-03-27 13:08:29,4712.9837
2023-03-27 13:08:33,4713.0457
2023-03-27 13:08:35,4713.0161
2023-03-27 13:08:36,4712.9958
2023-03-27 13:08:37,4712.9754
2023-03-27 13:08:41,4712.9761
2023-03-27 13:09:23,4712.9765
2023-03-27 13:09:57,4713.2266
2023-03-27 13:09:58,4713.2852
2023-03-27 13:10:16,4713.3767
2023-03-27 13:10:51,4713.3899
2023-03-27 13:10:55,4713.3968
2023-03-27 13:11:00,4713.3985
2023-03-27 13:11:04,4713.3687
2023-03-27 13:11:11,4713.3493
2023-03-27 13:11:12,4713.3244
2023-03-27 13:11:14,4713.2575
2023-03-27 13:11:20,4713.222
2023-03-27 13:11:21,4713.1811
2023-03-27 13:11:25,4713.0799
2023-03-27 13:11:33,4713.0308
2023-03-27 13:11:37,4713.0012
2023-03-27 13:12:18,4712.9915
2023-03-27 13:12:21,4712.9906
2023-03-27 13:12:22,4712.9907
2023-03-27 13:12:51,4712.9814
2023-03-27 13:13:36,4712.963
2023-03-27 13:13:39,4712.9698
2023-03-27 13:13:45,4712.9824
2023-03-27 13:13:51,4712.9527
2023-03-27 13:13:53,4712.9293
2023-03-27 13:13:54,4712.872
2023-03-27 13:13:58,4712.8163
2023-03-27 13:14:02,4712.7925
2023-03-27 13:14:03,4712.7691
2023-03-27 13:14:06,4712.7461
2023-03-27 13:14:11,4712.7094
2023-03-27 13:14:23,4712.6876
2023-03-27 13:14:25,4712.6676
2023-03-27 13:14:26,4712.6396
2023-03-27 13:14:36,4712.5934
2023-03-27 13:14:40,4711.9222
2023-03-27 13:14:41,4711.7391
2023-03-27 13:14:42,4711.5506
2023-03-27 13:14:43,4711.3507
2023-03-27 13:14:44,4710.8459
2023-03-27 13:14:45,4710.6405
2023-03-27 13:14:46,4710.5737
2023-03-27 13:14:47,4710.5078
2023-03-27 13:15:19,4710.2849
2023-03-27 13:15:20,4710.2047
2023-03-27 13:15:21,4709.9573
2023-03-27 13:15:43,4709.872
2023-03-27 13:15:47,4709.8073
2023-03-27 13:15:49,4709.7438
2023-03-27 13:15:52,4709.687
2023-03-27 13:16:11,4709.5753
2023-03-27 13:16:14,4709.4661
2023-03-27 13:16:16,4709.4124
2023-03-27 13:16:18,4709.2037
2023-03-27 13:16:20,4709.1425
2023-03-27 13:17:12,4709.0869
2023-03-27 13:17:46,4709.0267
2023-03-27 13:18:00,4708.967
2023-03-27 13:18:06,4708.8482
2023-03-27 13:18:07,4708.785
2023-03-27 13:18:08,4708.7225
2023-03-27 13:18:09,4708.6603
2023-03-27 13:18:18,4708.6043
2023-03-27 13:18:24,4708.5489
2023-03-27 13:18:27,4708.4321
2023-03-27 13:19:31,4708.3707
2023-03-27 13:19:42,4707.6142
2023-03-27 13:19:57,4707.4907
2023-03-27 13:20:00,4707.4268
2023-03-27 13:20:25,4707.3635
2023-03-27 13:20:27,4707.1676
2023-03-27 13:20:30,4707.0398
2023-03-27 13:20:42,4706.986
2023-03-27 13:20:43,4706.9309
2023-03-27 13:20:49,4706.8267
2023-03-27 13:20:55,4706.7691
2023-03-27 13:21:03,4706.7126
2023-03-27 13:21:16,4706.6545
2023-03-27 13:21:28,4706.5389
2023-03-27 13:21:29,4706.4832
2023-03-27 13:21:30,4706.4246
2023-03-27 13:21:33,4706.3699
2023-03-27 13:21:34,4706.3123
2023-03-27 13:21:44,4706.2621
2023-03-27 13:21:45,4706.2089
2023-03-27 13:21:46,4706.1605
2023-03-27 13:21:51,4706.0691
2023-03-27 13:21:52,4705.9793
2023-03-27 13:21:53,4705.6783
2023-03-27 13:21:54,4705.6012
2023-03-27 13:21:55,4705.5718
2023-03-27 13:22:05,4705.3928
2023-03-27 13:22:08,4705.2195
2023-03-27 13:22:09,4705.1833
2023-03-27 13:22:12,4705.1473
2023-03-27 13:22:14,4705.0301
2023-03-27 13:22:30,4704.9848
2023-03-27 13:22:38,4704.9396
2023-03-27 13:22:52,4704.8951
2023-03-27 13:22:56,4704.8055
2023-03-27 13:22:58,4704.6319
2023-03-27 13:22:59,4704.5455
2023-03-27 13:23:00,4704.4116
2023-03-27 13:23:01,4704.3206
2023-03-27 13:23:09,4704.1418
2023-03-27 13:23:15,4704.0987
2023-03-27 13:23:46,4704.0555
2023-03-27 13:24:06,4704.0127
2023-03-27 13:24:07,4703.9689
2023-03-27 13:24:16,4703.8779
2023-03-27 13:24:17,4703.7396
2023-03-27 13:24:18,4703.5132
2023-03-27 13:24:20,4703.4687
2023-03-27 13:24:22,4703.1643
2023-03-27 13:24:24,4703.0181
2023-03-27 13:24:29,4702.9834
2023-03-27 13:24:31,4702.9426
2023-03-27 13:24:32,4702.9021
2023-03-27 13:24:36,4702.8669
2023-03-27 13:24:46,4702.7971
2023-03-27 13:25:00,4702.7648
2023-03-27 13:25:01,4702.7336
2023-03-27 13:25:03,4702.7049
2023-03-27 13:25:07,4702.6765
2023-03-27 13:25:24,4702.6507
2023-03-27 13:25:53,4702.625
2023-03-27 13:25:54,4702.5979
2023-03-27 13:26:09,4702.5682
2023-03-27 13:26:11,4702.1915
2023-03-27 13:26:29,4702.1313
2023-03-27 13:26:50,4702.1013
2023-03-27 13:26:52,4702.0415
2023-03-27 13:26:54,4702.0118
2023-03-27 13:27:01,4701.9852
2023-03-27 13:27:04,4701.9608
2023-03-27 13:27:14,4701.9321
2023-03-27 13:27:21,4701.9074
2023-03-27 13:27:24,4701.8814
2023-03-27 13:27:35,4701.8535
2023-03-27 13:27:39,4701.6602
2023-03-27 13:27:43,4701.6327
2023-03-27 13:27:54,4701.5837
2023-03-27 13:27:55,4701.5648
2023-03-27 13:28:15,4701.545
2023-03-27 13:28:17,4701.5266
2023-03-27 13:28:22,4701.5055
2023-03-27 13:28:31,4701.4262
2023-03-27 13:28:35,4701.2069
2023-03-27 13:28:52,4701.1981
2023-03-27 13:28:53,4701.1455
2023-03-27 13:28:54,4701.1268
2023-03-27 13:29:01,4701.1135
2023-03-27 13:29:02,4701.0821
2023-03-27 13:29:18,4701.0702
2023-03-27 13:29:42,4701.0547
2023-03-27 13:29:43,4701.0379
2023-03-27 13:29:44,4701.021
2023-03-27 13:29:45,4700.9863
2023-03-27 13:29:46,4700.9496
2023-03-27 13:29:51,4700.9141
2023-03-27 13:29:52,4700.8968
2023-03-27 13:29:56,4700.8796
2023-03-27 13:29:58,4700.865
2023-03-27 13:30:04,4700.8096
2023-03-27 13:30:06,4700.7552
2023-03-27 13:30:08,4700.7413
2023-03-27 13:30:14,4700.7261
2023-03-27 13:30:18,4700.693
2023-03-27 13:30:19,4700.675
2023-03-27 13:30:53,4700.6431
2023-03-27 13:30:54,4700.6174
