fecha,valor
2023-04-03 13:00:29,4630
2023-04-03 13:00:30,4630
2023-04-03 13:03:13,4628
2023-04-03 13:04:25,4622.9273
2023-04-03 13:04:28,4622.7667
2023-04-03 13:04:31,4621.8615
2023-04-03 13:05:02,4621.1571
2023-04-03 13:05:04,4619.3647
2023-04-03 13:05:39,4619.4857
2023-04-03 13:05:43,4619.5091
2023-04-03 13:05:47,4619.568
2023-04-03 13:05:48,4619.5846
2023-04-03 13:05:51,4619.6824
2023-04-03 13:05:56,4619.6771
2023-04-03 13:05:58,4619.6946
2023-04-03 13:09:26,4619.4796
2023-04-03 13:09:27,4619.1653
2023-04-03 13:09:49,4619.0644
2023-04-03 13:09:55,4618.9683
2023-04-03 13:11:06,4618.8766
2023-04-03 13:12:03,4618.5773
2023-04-03 13:12:16,4618.2991
2023-04-03 13:13:01,4618.21
2023-04-03 13:13:31,4618.1246
2023-04-03 13:15:10,4616.8102
2023-04-03 13:15:11,4616.539
2023-04-03 13:15:12,4616.3719
2023-04-03 13:15:13,4616.0107
2023-04-03 13:15:28,4615.8843
2023-04-03 13:17:46,4615.5716
2023-04-03 13:17:48,4615.4986
2023-04-03 13:17:49,4615.4274
2023-04-03 13:17:50,4615.2905
2023-04-03 13:17:51,4615.0976
2023-04-03 13:18:50,4615.0715
2023-04-03 13:24:37,4615.0121
2023-04-03 13:24:46,4614.713
2023-04-03 13:24:49,4614.4332
2023-04-03 13:24:51,4614.3597
2023-04-03 13:24:52,4614.2078
2023-04-03 13:24:53,4614.1337
2023-04-03 13:26:23,4614.0713
2023-04-03 13:26:40,4612.3394
2023-04-03 13:27:03,4612.2892
2023-04-03 13:27:23,4612.2319
2023-04-03 13:27:24,4612.1756
2023-04-03 13:27:29,4612.12
2023-04-03 13:28:17,4612.0731
2023-04-03 13:28:45,4611.791
2023-04-03 13:29:13,4611.7561
2023-04-03 13:29:51,4611.729
2023-04-03 13:30:16,4611.6806
2023-04-03 13:30:28,4611.5472
2023-04-03 13:30:29,4611.5157
2023-04-03 13:30:36,4611.4846
2023-04-03 13:30:43,4611.3644
2023-04-03 13:30:44,4611.3354
2023-04-03 13:30:58,4611.3133
2023-04-03 13:31:00,4611.2981
2023-04-03 13:31:50,4611.1532
2023-04-03 13:32:09,4611.1335
2023-04-03 13:32:39,4611.1141
2023-04-03 13:32:46,4611.0919
2023-04-03 13:32:47,4611.0701
2023-04-03 13:32:48,4611.0453
2023-04-03 13:33:10,4611.0087
2023-04-03 13:33:11,4610.8855
2023-04-03 13:33:12,4610.8455
2023-04-03 13:33:13,4610.8029
2023-04-03 13:33:25,4610.769
2023-04-03 13:33:33,4610.7355
2023-04-03 13:33:34,4610.7082
2023-04-03 13:33:37,4610.6431
2023-04-03 13:33:51,4610.5794
