fecha,valor
2023-03-31 13:05:23,4620.704
2023-03-31 13:06:35,4620.5615
2023-03-31 13:06:43,4620.4296
2023-03-31 13:06:45,4619.8061
2023-03-31 13:08:31,4619.6691
2023-03-31 13:10:17,4619.7207
2023-03-31 13:10:37,4619.8321
2023-03-31 13:10:38,4619.9384
2023-03-31 13:10:40,4620.0409
2023-03-31 13:10:41,4620.3149
2023-03-31 13:10:42,4620.4125
2023-03-31 13:10:43,4620.7902
2023-03-31 13:12:58,4620.8712
2023-03-31 13:12:59,4620.9491
2023-03-31 13:13:00,4621.0241
2023-03-31 13:13:08,4621.1964
2023-03-31 13:13:09,4621.2798
2023-03-31 13:13:44,4621.4095
2023-03-31 13:13:45,4621.5364
2023-03-31 13:13:46,4621.6608
2023-03-31 13:13:47,4621.7975
2023-03-31 13:13:56,4621.9298
2023-03-31 13:14:34,4622.0968
2023-03-31 13:14:36,4622.2594
2023-03-31 13:14:37,4622.4311
2023-03-31 13:14:39,4622.9503
2023-03-31 13:14:40,4623.122
2023-03-31 13:14:41,4623.2889
2023-03-31 13:14:42,4623.6142
2023-03-31 13:14:43,4624.0949
2023-03-31 13:14:45,4624.2911
2023-03-31 13:14:49,4624.6746
2023-03-31 13:17:19,4624.78
2023-03-31 13:18:22,4625.2508
2023-03-31 13:18:28,4625.3443
2023-03-31 13:18:29,4625.4344
2023-03-31 13:18:32,4625.844
2023-03-31 13:18:38,4626.3344
2023-03-31 13:22:32,4626.5136
2023-03-31 13:22:34,4626.9463
2023-03-31 13:23:12,4627.0553
2023-03-31 13:23:13,4627.1621
2023-03-31 13:23:18,4627.2669
2023-03-31 13:23:22,4627.4843
2023-03-31 13:23:24,4627.5916
2023-03-31 13:23:25,4627.9044
2023-03-31 13:23:26,4628.3045
2023-03-31 13:23:27,4628.8626
2023-03-31 13:23:57,4629.4601
2023-03-31 13:24:00,4629.6034
2023-03-31 13:24:45,4630.3684
2023-03-31 13:24:48,4631.4949
2023-03-31 13:24:49,4632.2303
2023-03-31 13:25:06,4632.3782
2023-03-31 13:25:11,4632.6874
2023-03-31 13:25:37,4632.8221
2023-03-31 13:25:50,4633.3157
2023-03-31 13:26:33,4633.4626
2023-03-31 13:26:59,4633.5944
2023-03-31 13:27:02,4633.7241
2023-03-31 13:27:06,4633.8467
2023-03-31 13:27:35,4634.0899
2023-03-31 13:27:37,4634.2957
2023-03-31 13:27:38,4634.3966
2023-03-31 13:27:44,4634.4962
2023-03-31 13:27:53,4634.7876
2023-03-31 13:27:54,4634.8823
2023-03-31 13:28:17,4634.9635
2023-03-31 13:28:47,4635.1228
2023-03-31 13:28:48,4635.201
2023-03-31 13:29:38,4635.2904
2023-03-31 13:29:40,4635.3787
2023-03-31 13:29:41,4635.4671
2023-03-31 13:29:49,4635.5562
2023-03-31 13:29:54,4635.665
2023-03-31 13:30:50,4635.749
2023-03-31 13:31:05,4635.8146
2023-03-31 13:31:06,4635.8794
2023-03-31 13:31:21,4635.9434
2023-03-31 13:31:36,4636.2262
2023-03-31 13:31:37,4636.3033
2023-03-31 13:32:16,4636.3795
2023-03-31 13:33:05,4636.5704
2023-03-31 13:33:06,4636.6221
2023-03-31 13:33:07,4636.6729
2023-03-31 13:33:08,4636.7728
2023-03-31 13:33:09,4636.822
2023-03-31 13:33:12,4637.0449
2023-03-31 13:33:14,4637.1065
2023-03-31 13:33:18,4637.3175
2023-03-31 13:33:19,4637.3664
2023-03-31 13:33:40,4637.5919
2023-03-31 13:33:46,4637.628
2023-03-31 13:33:55,4637.6793
2023-03-31 13:34:27,4637.7377
2023-03-31 13:34:49,4637.7822
2023-03-31 13:34:50,4637.8263
2023-03-31 13:34:51,4637.87
2023-03-31 13:34:52,4637.9132
2023-03-31 13:34:53,4637.9565
2023-03-31 13:34:59,4638.2856
2023-03-31 13:35:00,4638.325
2023-03-31 13:35:01,4638.3641
2023-03-31 13:35:04,4638.4005
2023-03-31 13:35:35,4638.526
2023-03-31 13:35:46,4638.5544
2023-03-31 13:35:49,4638.5869
2023-03-31 13:35:55,4638.6234
2023-03-31 13:36:46,4638.6553
2023-03-31 13:37:57,4638.6784
2023-03-31 13:38:24,4638.7076
2023-03-31 13:38:34,4638.7392
2023-03-31 13:39:34,4638.7548
2023-03-31 13:39:37,4638.7668
2023-03-31 13:39:38,4638.7918
2023-03-31 13:39:39,4638.8577
2023-03-31 13:39:41,4638.8963
2023-03-31 13:39:46,4638.9169
2023-03-31 13:39:57,4638.9307
2023-03-31 13:40:12,4638.9551
2023-03-31 13:40:27,4638.9792
2023-03-31 13:40:28,4639.0346
2023-03-31 13:40:41,4639.0621
2023-03-31 13:42:12,4639.0852
2023-03-31 13:42:20,4639.1083
2023-03-31 13:43:03,4639.1597
2023-03-31 13:44:05,4639.1978
2023-03-31 13:44:41,4639.2379
2023-03-31 13:44:49,4639.2778
2023-03-31 13:44:50,4639.3946
2023-03-31 13:44:51,4639.474
2023-03-31 13:44:52,4639.5135
2023-03-31 13:44:53,4639.5565
2023-03-31 13:44:57,4639.5959
2023-03-31 13:45:08,4639.6419
2023-03-31 13:45:20,4639.7394
2023-03-31 13:45:48,4640.1434
2023-03-31 13:45:57,4640.1962
2023-03-31 13:45:59,4640.2488
2023-03-31 13:46:00,4640.5062
2023-03-31 13:46:02,4640.6136
2023-03-31 13:46:13,4640.6667
2023-03-31 13:46:30,4640.7651
2023-03-31 13:47:47,4640.862
2023-03-31 13:48:00,4640.91
2023-03-31 13:48:22,4641.0521
2023-03-31 13:48:37,4641.2826
2023-03-31 13:48:41,4641.3278
2023-03-31 13:49:17,4641.3645
2023-03-31 13:49:46,4641.4026
2023-03-31 13:49:47,4641.4372
2023-03-31 13:49:55,4641.5241
2023-03-31 13:49:56,4641.5514
2023-03-31 13:50:28,4641.6499
2023-03-31 13:50:42,4641.6852
2023-03-31 13:50:49,4641.7241
2023-03-31 13:50:50,4641.7625
2023-03-31 13:51:07,4641.8004
2023-03-31 13:51:09,4641.8387
2023-03-31 13:52:03,4641.8644
2023-03-31 13:52:33,4641.8851
2023-03-31 13:52:34,4641.9989
2023-03-31 13:52:39,4642.0257
2023-03-31 13:53:34,4642.0394
2023-03-31 13:53:44,4642.0498
2023-03-31 13:53:48,4642.0594
2023-03-31 13:54:00,4642.0685
2023-03-31 13:54:11,4642.0834
2023-03-31 13:58:58,4642.1118
2023-03-31 13:58:59,4642.1296
2023-03-31 13:59:13,4642.1471
2023-03-31 13:59:14,4642.1562
2023-03-31 13:59:15,4642.1648
2023-03-31 13:59:18,4642.1734
2023-03-31 14:00:30,4642.1831
2023-03-31 14:00:35,4642.1884
2023-03-31 14:00:36,4642.1907
2023-03-31 14:00:38,4642.191
2023-03-31 14:01:07,4642.1962
2023-03-31 14:01:08,4642.2058
2023-03-31 14:01:26,4642.2231
2023-03-31 14:02:18,4642.215
2023-03-31 14:02:19,4642.2123
2023-03-31 14:02:21,4642.1922
2023-03-31 14:02:22,4642.1857
2023-03-31 14:02:23,4642.1793
2023-03-31 14:02:25,4642.1729
2023-03-31 14:02:27,4642.1616
2023-03-31 14:02:29,4642.1585
2023-03-31 14:02:35,4642.1553
2023-03-31 14:02:41,4642.1501
2023-03-31 14:02:43,4642.1471
2023-03-31 14:02:54,4642.1411
2023-03-31 14:02:56,4642.1382
2023-03-31 14:03:00,4642.0982
2023-03-31 14:03:21,4642.0927
2023-03-31 14:03:24,4642.0873
2023-03-31 14:03:31,4642.0793
2023-03-31 14:03:32,4642.0766
2023-03-31 14:04:04,4642.0686
2023-03-31 14:04:20,4642.0684
2023-03-31 14:04:24,4642.0788
2023-03-31 14:04:34,4642.0762
2023-03-31 14:04:41,4642.1841
2023-03-31 14:04:42,4642.1953
2023-03-31 14:04:59,4642.3047
2023-03-31 14:05:00,4642.3199
2023-03-31 14:07:13,4642.3328
2023-03-31 14:08:58,4642.3399
2023-03-31 14:08:59,4642.3526
2023-03-31 14:09:01,4642.3573
2023-03-31 14:09:04,4642.3605
2023-03-31 14:09:19,4642.3628
2023-03-31 14:09:20,4642.365
2023-03-31 14:09:52,4642.3708
2023-03-31 14:09:56,4642.3727
2023-03-31 14:10:00,4642.3745
2023-03-31 14:10:01,4642.3759
2023-03-31 14:10:10,4642.3795
2023-03-31 14:10:18,4642.3808
2023-03-31 14:10:19,4642.3822
2023-03-31 14:10:41,4642.3836
2023-03-31 14:12:22,4642.386
2023-03-31 14:12:29,4642.389
2023-03-31 14:13:40,4642.3862
2023-03-31 14:14:24,4642.3833
2023-03-31 14:14:46,4642.3809
2023-03-31 14:14:57,4642.3734
2023-03-31 14:15:00,4642.3793
2023-03-31 14:15:15,4642.3849
2023-03-31 14:15:16,4642.3911
2023-03-31 14:15:17,4642.4158
2023-03-31 14:15:29,4642.4436
2023-03-31 14:15:48,4642.4537
2023-03-31 14:16:15,4642.4631
2023-03-31 14:16:16,4642.4725
2023-03-31 14:16:43,4642.483
2023-03-31 14:16:47,4642.5083
2023-03-31 14:16:49,4642.5174
2023-03-31 14:17:01,4642.6866
2023-03-31 14:17:02,4642.7189
2023-03-31 14:17:03,4642.7384
2023-03-31 14:17:22,4642.7578
2023-03-31 14:17:33,4642.8213
2023-03-31 14:17:38,4642.905
2023-03-31 14:18:30,4642.9188
2023-03-31 14:18:32,4642.9327
2023-03-31 14:20:25,4642.944
2023-03-31 14:20:49,4642.9503
2023-03-31 14:21:17,4642.9563
2023-03-31 14:21:50,4642.9623
2023-03-31 14:22:06,4642.9936
2023-03-31 14:22:09,4643.0245
2023-03-31 14:22:21,4643.0548
2023-03-31 14:22:24,4643.0766
2023-03-31 14:22:29,4643.1499
2023-03-31 14:22:36,4643.1991
2023-03-31 14:22:37,4643.2415
2023-03-31 14:22:38,4643.2718
2023-03-31 14:22:47,4643.2842
2023-03-31 14:23:04,4643.2984
2023-03-31 14:23:06,4643.3131
2023-03-31 14:24:15,4643.3298
2023-03-31 14:24:16,4643.4075
2023-03-31 14:26:21,4643.468
2023-03-31 14:26:34,4643.5627
2023-03-31 14:26:35,4643.5742
2023-03-31 14:26:36,4643.5857
2023-03-31 14:26:37,4643.62
2023-03-31 14:26:38,4643.6537
2023-03-31 14:26:39,4643.6769
2023-03-31 14:27:00,4643.7067
2023-03-31 14:27:11,4643.7361
2023-03-31 14:27:14,4643.7523
2023-03-31 14:27:15,4643.7612
2023-03-31 14:27:16,4643.779
2023-03-31 14:27:19,4643.7862
2023-03-31 14:27:25,4643.8021
2023-03-31 14:27:33,4643.8195
2023-03-31 14:27:40,4643.8369
2023-03-31 14:28:12,4643.8712
2023-03-31 14:28:37,4643.8781
2023-03-31 14:28:40,4643.8986
2023-03-31 14:29:07,4643.9079
2023-03-31 14:29:09,4643.9171
2023-03-31 14:29:12,4643.9362
2023-03-31 14:29:19,4643.9435
2023-03-31 14:29:24,4643.9501
2023-03-31 14:29:30,4643.9575
2023-03-31 14:29:47,4643.9649
2023-03-31 14:29:57,4643.9926
2023-03-31 14:29:59,4644.02
2023-03-31 14:30:00,4644.0431
2023-03-31 14:30:56,4644.0729
2023-03-31 14:33:47,4644.0853
2023-03-31 14:33:48,4644.0922
2023-03-31 14:33:49,4644.1179
2023-03-31 14:34:53,4644.122
2023-03-31 14:34:54,4644.1231
2023-03-31 14:34:55,4644.1231
2023-03-31 14:35:45,4644.1245
2023-03-31 14:35:46,4644.13
2023-03-31 14:37:11,4644.1316
2023-03-31 14:37:25,4644.1331
2023-03-31 14:38:37,4644.1357
2023-03-31 14:38:41,4644.1395
2023-03-31 14:38:42,4644.1437
2023-03-31 14:38:43,4644.148
2023-03-31 14:39:12,4644.151
2023-03-31 14:40:16,4644.1538
2023-03-31 14:40:20,4644.1593
2023-03-31 14:40:21,4644.1621
2023-03-31 14:40:55,4644.1681
2023-03-31 14:41:11,4644.1697
2023-03-31 14:41:12,4644.1702
2023-03-31 14:41:13,4644.1707
2023-03-31 14:41:14,4644.1712
2023-03-31 14:41:19,4644.1724
2023-03-31 14:41:57,4644.1729
2023-03-31 14:42:13,4644.1734
2023-03-31 14:42:15,4644.1731
2023-03-31 14:42:16,4644.1729
2023-03-31 14:42:17,4644.1726
2023-03-31 14:42:18,4644.1724
2023-03-31 14:42:26,4644.1721
2023-03-31 14:42:27,4644.1719
2023-03-31 14:42:28,4644.1697
2023-03-31 14:42:32,4644.1676
2023-03-31 14:42:40,4644.1632
2023-03-31 14:43:01,4644.1606
2023-03-31 14:43:07,4644.1581
2023-03-31 14:43:12,4644.1772
2023-03-31 14:43:33,4644.1776
2023-03-31 14:43:34,4644.1779
2023-03-31 14:44:38,4644.1795
2023-03-31 14:44:51,4644.1784
2023-03-31 14:45:20,4644.1782
2023-03-31 14:46:06,4644.1779
2023-03-31 14:46:16,4644.1776
2023-03-31 14:46:21,4644.1772
2023-03-31 14:46:22,4644.1788
2023-03-31 14:46:28,4644.1786
2023-03-31 14:46:31,4644.1783
2023-03-31 14:46:33,4644.1781
2023-03-31 14:46:39,4644.1828
2023-03-31 14:46:47,4644.1838
2023-03-31 14:46:48,4644.1861
2023-03-31 14:47:00,4644.1882
2023-03-31 14:47:04,4644.1893
2023-03-31 14:47:29,4644.1904
2023-03-31 14:47:31,4644.1915
2023-03-31 14:47:34,4644.1947
2023-03-31 14:47:56,4644.1996
2023-03-31 14:47:57,4644.2021
2023-03-31 14:48:52,4644.2025
2023-03-31 14:48:55,4644.2078
2023-03-31 14:49:03,4644.2072
2023-03-31 14:49:04,4644.2051
2023-03-31 14:49:19,4644.2185
2023-03-31 14:49:21,4644.2236
2023-03-31 14:49:25,4644.2245
2023-03-31 14:49:27,4644.2295
2023-03-31 14:49:28,4644.2304
2023-03-31 14:49:31,4644.2314
2023-03-31 14:49:45,4644.2358
2023-03-31 14:49:46,4644.2371
2023-03-31 14:49:59,4644.2381
2023-03-31 14:50:26,4644.2496
2023-03-31 14:50:39,4644.2532
2023-03-31 14:50:40,4644.2559
2023-03-31 14:50:41,4644.2586
2023-03-31 14:50:42,4644.2612
2023-03-31 14:50:51,4644.2718
2023-03-31 14:51:02,4644.2744
2023-03-31 14:51:04,4644.2849
2023-03-31 14:51:05,4644.2875
2023-03-31 14:51:06,4644.4508
2023-03-31 14:51:15,4644.4702
2023-03-31 14:51:17,4644.5595
2023-03-31 14:51:18,4644.5721
2023-03-31 14:51:48,4644.5847
2023-03-31 14:51:51,4644.6035
2023-03-31 14:51:56,4644.6051
2023-03-31 14:51:59,4644.609
2023-03-31 14:52:00,4644.6151
2023-03-31 14:52:17,4644.6211
2023-03-31 14:52:18,4644.6273
2023-03-31 14:52:19,4644.6458
2023-03-31 14:52:21,4644.6523
2023-03-31 14:52:24,4644.6584
2023-03-31 14:52:32,4644.6683
2023-03-31 14:52:46,4644.6781
2023-03-31 14:52:51,4644.7483
2023-03-31 14:52:58,4644.7553
2023-03-31 14:53:00,4644.7705
2023-03-31 14:53:01,4644.7791
2023-03-31 14:53:02,4644.7883
2023-03-31 14:53:03,4645.0766
2023-03-31 14:53:04,4645.0864
2023-03-31 14:53:05,4645.1143
2023-03-31 14:53:19,4645.1217
2023-03-31 14:53:59,4645.1324
2023-03-31 14:54:02,4645.1781
2023-03-31 14:54:03,4645.3147
