fecha,valor
2023-03-22 13:00:22,4800
2023-03-22 13:00:25,4801.5
2023-03-22 13:00:29,4801
2023-03-22 13:01:23,4800.25
2023-03-22 13:03:28,4796.75
2023-03-22 13:03:41,4796.8077
2023-03-22 13:03:46,4796.8714
2023-03-22 13:03:47,4796.9267
2023-03-22 13:05:35,4796.9938
2023-03-22 13:05:36,4797.1444
2023-03-22 13:08:26,4797.2684
2023-03-22 13:08:58,4797.014
2023-03-22 13:09:21,4796.9241
2023-03-22 13:09:24,4796.6969
2023-03-22 13:09:25,4796.6326
2023-03-22 13:09:26,4796.573
2023-03-22 13:09:44,4796.6585
2023-03-22 13:09:45,4796.8783
2023-03-22 13:09:46,4797.0096
2023-03-22 13:09:56,4797.5537
2023-03-22 13:10:38,4798.3333
2023-03-22 13:10:40,4798.4434
2023-03-22 13:10:45,4798.5484
2023-03-22 13:10:46,4798.6486
2023-03-22 13:13:00,4798.5683
2023-03-22 13:13:12,4798.4914
2023-03-22 13:15:26,4798.5232
2023-03-22 13:15:32,4798.3175
2023-03-22 13:15:48,4798.1908
2023-03-22 13:15:52,4798.0936
2023-03-22 13:15:54,4796.2016
2023-03-22 13:15:59,4796.0921
2023-03-22 13:16:01,4795.8307
2023-03-22 13:16:02,4795.5386
2023-03-22 13:16:03,4795.2674
2023-03-22 13:16:10,4795.103
2023-03-22 13:16:13,4795.0266
2023-03-22 13:16:14,4794.9525
2023-03-22 13:16:17,4794.797
2023-03-22 13:16:18,4794.6373
2023-03-22 13:16:19,4794.5547
2023-03-22 13:16:53,4794.4158
2023-03-22 13:17:37,4794.3077
2023-03-22 13:20:25,4794.1217
2023-03-22 13:21:25,4789.598
2023-03-22 13:21:26,4789.5629
2023-03-22 13:21:32,4789.4875
2023-03-22 13:21:33,4789.4131
2023-03-22 13:21:34,4789.3369
2023-03-22 13:22:27,4789.1907
2023-03-22 13:22:31,4789.1105
2023-03-22 13:22:32,4788.778
2023-03-22 13:22:42,4788.725
2023-03-22 13:22:49,4788.6725
2023-03-22 13:22:50,4788.5695
2023-03-22 13:22:51,4788.5189
2023-03-22 13:22:52,4788.469
2023-03-22 13:22:53,4788.4195
2023-03-22 13:22:54,4788.3224
2023-03-22 13:23:11,4788.2581
2023-03-22 13:23:18,4788.1316
2023-03-22 13:23:19,4787.9471
2023-03-22 13:23:20,4787.8275
2023-03-22 13:23:22,4787.5901
2023-03-22 13:23:23,4787.5285
2023-03-22 13:23:24,4787.1507
2023-03-22 13:23:25,4787.0678
2023-03-22 13:23:26,4786.9026
2023-03-22 13:23:27,4786.7388
2023-03-22 13:23:37,4786.4891
2023-03-22 13:23:56,4786.4317
2023-03-22 13:23:57,4786.3601
2023-03-22 13:24:05,4786.2484
2023-03-22 13:24:07,4786.1933
2023-03-22 13:24:22,4786.1389
2023-03-22 13:24:42,4786.0946
2023-03-22 13:24:45,4786.0508
2023-03-22 13:24:46,4786.0073
2023-03-22 13:25:04,4785.9643
2023-03-22 13:25:19,4785.9455
2023-03-22 13:26:07,4785.9032
2023-03-22 13:26:49,4785.6576
2023-03-22 13:27:17,4785.6328
2023-03-22 13:27:37,4785.5839
2023-03-22 13:28:59,4785.5359
2023-03-22 13:29:13,4785.4891
2023-03-22 13:29:15,4785.4658
2023-03-22 13:30:01,4785.2553
2023-03-22 13:30:05,4785.2213
2023-03-22 13:30:32,4785.154
2023-03-22 13:31:10,4784.9367
2023-03-22 13:31:31,4784.8817
2023-03-22 13:31:32,4784.8276
2023-03-22 13:31:53,4784.7519
2023-03-22 13:31:59,4784.6996
2023-03-22 13:32:00,4784.6482
2023-03-22 13:32:01,4784.5529
2023-03-22 13:32:10,4784.532
2023-03-22 13:32:13,4784.4953
2023-03-22 13:32:22,4784.4778
2023-03-22 13:32:48,4784.4404
2023-03-22 13:32:50,4784.4375
2023-03-22 13:33:17,4784.4286
2023-03-22 13:33:19,4784.4125
2023-03-22 13:33:51,4784.3964
2023-03-22 13:34:18,4784.2506
2023-03-22 13:35:00,4784.1644
2023-03-22 13:35:05,4784.1357
2023-03-22 13:36:09,4784.0792
2023-03-22 13:36:25,4784.0515
2023-03-22 13:36:27,4784.0215
2023-03-22 13:36:29,4783.992
2023-03-22 13:37:00,4783.9028
2023-03-22 13:37:14,4783.8144
2023-03-22 13:37:15,4783.7851
2023-03-22 13:37:19,4783.6727
2023-03-22 13:37:29,4783.657
2023-03-22 13:37:30,4783.5964
2023-03-22 13:37:31,4783.5756
2023-03-22 13:37:32,4783.534
2023-03-22 13:37:33,4783.5194
2023-03-22 13:39:22,4783.5036
2023-03-22 13:39:24,4783.502
