fecha,valor
2023-03-21 13:07:35,4807.528
2023-03-21 13:07:41,4807.4415
2023-03-21 13:07:42,4807.3569
2023-03-21 13:07:44,4807.2743
2023-03-21 13:07:48,4807.1934
2023-03-21 13:07:54,4806.7359
2023-03-21 13:08:42,4806.6553
2023-03-21 13:09:37,4806.5609
2023-03-21 13:09:38,4806.4685
2023-03-21 13:09:45,4806.1315
2023-03-21 13:09:48,4806.0525
2023-03-21 13:09:52,4805.9703
2023-03-21 13:10:24,4805.8944
2023-03-21 13:10:50,4805.7869
2023-03-21 13:10:57,4805.7141
2023-03-21 13:11:38,4805.6154
2023-03-21 13:11:41,4805.5184
2023-03-21 13:12:07,4805.4233
2023-03-21 13:12:25,4805.3208
2023-03-21 13:12:31,4805.1196
2023-03-21 13:12:50,4805.0483
2023-03-21 13:13:04,4804.9523
2023-03-21 13:13:52,4804.8923
2023-03-21 13:14:13,4804.8291
2023-03-21 13:14:14,4804.7713
2023-03-21 13:14:15,4804.492
2023-03-21 13:14:16,4804.4561
2023-03-21 13:14:19,4804.3516
2023-03-21 13:14:25,4804.2198
2023-03-21 13:14:26,4804.1568
2023-03-21 13:14:27,4804.1475
2023-03-21 13:14:39,4804.1383
2023-03-21 13:14:48,4804.1298
2023-03-21 13:14:52,4804.1214
2023-03-21 13:14:54,4804.1169
2023-03-21 13:16:07,4804.0946
2023-03-21 13:16:44,4804.0727
2023-03-21 13:16:45,4803.9878
2023-03-21 13:19:46,4803.9876
2023-03-21 13:20:15,4804.001
2023-03-21 13:20:16,4804.0144
2023-03-21 13:20:27,4804.0597
2023-03-21 13:20:28,4804.079
2023-03-21 13:20:37,4804.0916
2023-03-21 13:20:39,4804.1041
2023-03-21 13:20:40,4804.1164
2023-03-21 13:20:45,4804.1711
2023-03-21 13:20:51,4804.2086
2023-03-21 13:21:30,4804.2361
2023-03-21 13:21:32,4804.2655
2023-03-21 13:21:37,4804.3045
2023-03-21 13:23:15,4804.321
2023-03-21 13:23:54,4804.3372
2023-03-21 13:23:55,4804.3692
2023-03-21 13:23:56,4804.373
2023-03-21 13:24:39,4804.3767
2023-03-21 13:25:20,4804.4143
2023-03-21 13:25:22,4804.4502
2023-03-21 13:25:25,4804.4846
2023-03-21 13:26:42,4804.5478
2023-03-21 13:26:46,4804.5672
2023-03-21 13:26:49,4804.5858
2023-03-21 13:26:56,4804.6525
2023-03-21 13:28:11,4804.664
2023-03-21 13:28:40,4804.6753
2023-03-21 13:28:42,4804.6865
2023-03-21 13:29:06,4804.7194
2023-03-21 13:29:08,4804.7619
2023-03-21 13:30:27,4804.7663
2023-03-21 13:30:38,4804.8709
2023-03-21 13:30:39,4804.9033
2023-03-21 13:30:40,4804.9943
2023-03-21 13:30:43,4805.0519
2023-03-21 13:30:44,4805.0623
2023-03-21 13:30:51,4805.0864
2023-03-21 13:30:57,4805.0821
2023-03-21 13:31:00,4805.0748
2023-03-21 13:31:04,4805.0599
2023-03-21 13:31:07,4805.0474
2023-03-21 13:31:35,4805.0339
2023-03-21 13:31:36,4805.0072
2023-03-21 13:31:38,4804.9939
2023-03-21 13:31:45,4804.9678
2023-03-21 13:31:46,4804.8789
2023-03-21 13:32:43,4804.6472
2023-03-21 13:32:55,4804.5835
2023-03-21 13:32:56,4804.5628
2023-03-21 13:32:57,4804.5525
2023-03-21 13:32:58,4804.5197
2023-03-21 13:32:59,4804.4761
2023-03-21 13:33:00,4804.4567
2023-03-21 13:33:18,4804.25
2023-03-21 13:33:50,4804.2316
2023-03-21 13:34:04,4804.1633
2023-03-21 13:34:07,4804.1468
2023-03-21 13:34:36,4804.098
2023-03-21 13:34:37,4804.0745
2023-03-21 13:35:31,4804.0586
2023-03-21 13:35:32,4804.0427
2023-03-21 13:35:44,4804.027
2023-03-21 13:35:46,4804.0113
2023-03-21 13:35:52,4804
2023-03-21 13:35:53,4803.9887
2023-03-21 13:35:54,4803.9803
2023-03-21 13:36:40,4803.9742
2023-03-21 13:36:41,4803.9683
2023-03-21 13:37:03,4803.96
2023-03-21 13:37:11,4803.9518
2023-03-21 13:37:13,4803.93
2023-03-21 13:37:55,4803.9178
2023-03-21 13:38:03,4803.9097
2023-03-21 13:38:04,4803.8938
2023-03-21 13:38:37,4803.8763
2023-03-21 13:38:38,4803.8404
2023-03-21 13:38:39,4803.8036
2023-03-21 13:41:03,4803.7344
2023-03-21 13:41:04,4803.7111
2023-03-21 13:41:20,4803.6286
2023-03-21 13:41:25,4803.599
2023-03-21 13:42:00,4803.5118
2023-03-21 13:42:03,4803.3428
2023-03-21 13:42:05,4803.1805
2023-03-21 13:42:10,4803.1018
2023-03-21 13:42:21,4803.0246
2023-03-21 13:42:22,4802.949
2023-03-21 13:42:36,4802.8747
2023-03-21 13:42:43,4802.8558
2023-03-21 13:42:46,4802.837
2023-03-21 13:42:47,4802.8182
2023-03-21 13:42:48,4802.7441
2023-03-21 13:43:30,4802.7076
2023-03-21 13:43:35,4802.6895
2023-03-21 13:43:36,4802.6714
2023-03-21 13:43:37,4802.6356
2023-03-21 13:44:20,4802.331
2023-03-21 13:44:22,4802.2601
2023-03-21 13:44:23,4802.2359
2023-03-21 13:44:24,4802.1879
2023-03-21 13:44:25,4802.04
2023-03-21 13:44:26,4801.9871
2023-03-21 13:45:10,4801.9718
2023-03-21 13:45:11,4801.9565
2023-03-21 13:45:12,4801.9111
2023-03-21 13:45:13,4801.8663
2023-03-21 13:45:14,4801.8221
2023-03-21 13:46:11,4801.7604
2023-03-21 13:46:49,4801.7375
2023-03-21 13:46:50,4801.7147
2023-03-21 13:47:02,4801.4696
2023-03-21 13:47:04,4801.442
2023-03-21 13:47:05,4801.4131
2023-03-21 13:47:06,4801.3543
2023-03-21 13:47:37,4801.3268
2023-03-21 13:47:40,4801.2973
2023-03-21 13:47:41,4801.2356
2023-03-21 13:47:43,4801.1714
2023-03-21 13:48:33,4801.0789
2023-03-21 13:48:34,4801.0566
2023-03-21 13:48:38,4801.0342
2023-03-21 13:48:39,4800.9899
2023-03-21 13:48:50,4800.9211
2023-03-21 13:48:59,4800.8953
2023-03-21 13:49:21,4800.8697
2023-03-21 13:49:22,4800.8187
2023-03-21 13:49:30,4800.7914
2023-03-21 13:49:32,4800.7632
2023-03-21 13:49:39,4800.7332
2023-03-21 13:49:40,4800.7032
2023-03-21 13:49:45,4800.6764
2023-03-21 13:49:50,4800.6477
2023-03-21 13:50:49,4800.5982
2023-03-21 13:51:10,4800.472
2023-03-21 13:51:11,4800.4519
2023-03-21 13:51:21,4800.4213
2023-03-21 13:51:33,4800.4052
2023-03-21 13:52:00,4800.3911
2023-03-21 13:52:01,4800.377
2023-03-21 13:52:08,4800.3471
2023-03-21 13:52:09,4800.3313
2023-03-21 13:52:28,4800.3173
2023-03-21 13:52:57,4800.2982
2023-03-21 13:52:58,4800.2599
2023-03-21 13:53:00,4800.2371
2023-03-21 13:53:09,4800.2145
2023-03-21 13:53:16,4800.1917
2023-03-21 13:53:17,4800.1689
2023-03-21 13:53:27,4800.1444
2023-03-21 13:53:50,4800.1191
2023-03-21 13:53:54,4800.0936
2023-03-21 13:54:09,4800.0703
2023-03-21 13:54:10,4800.047
2023-03-21 13:54:17,4800.0119
2023-03-21 13:54:18,4799.9913
2023-03-21 13:54:19,4799.9502
2023-03-21 13:55:01,4799.911
2023-03-21 13:55:03,4799.891
2023-03-21 13:55:04,4799.7729
2023-03-21 13:55:08,4799.7553
2023-03-21 13:55:29,4799.6855
2023-03-21 13:55:31,4799.6696
2023-03-21 13:55:32,4799.6541
2023-03-21 13:55:40,4799.6261
2023-03-21 13:55:44,4799.5777
2023-03-21 13:55:53,4799.5687
2023-03-21 13:56:01,4799.5591
2023-03-21 13:56:09,4799.5493
2023-03-21 13:56:28,4799.5379
2023-03-21 13:56:45,4799.523
2023-03-21 13:56:57,4799.5108
2023-03-21 13:57:12,4799.4969
2023-03-21 13:58:08,4799.4669
2023-03-21 13:58:18,4799.4507
2023-03-21 13:58:50,4799.4346
2023-03-21 13:58:59,4799.3812
2023-03-21 13:59:01,4799.3377
2023-03-21 13:59:02,4799.3269
2023-03-21 13:59:18,4799.3145
2023-03-21 14:00:08,4798.9535
2023-03-21 14:00:10,4798.9348
2023-03-21 14:00:11,4798.9223
2023-03-21 14:00:12,4798.9108
2023-03-21 14:00:13,4798.9015
2023-03-21 14:00:19,4798.8986
2023-03-21 14:00:37,4798.8958
2023-03-21 14:00:38,4798.8958
2023-03-21 14:01:05,4798.8944
2023-03-21 14:01:06,4798.893
2023-03-21 14:01:16,4798.8904
2023-03-21 14:01:31,4798.8044
2023-03-21 14:01:32,4798.7996
2023-03-21 14:01:43,4798.8001
2023-03-21 14:01:44,4798.8003
2023-03-21 14:02:06,4798.7952
2023-03-21 14:02:07,4798.7904
2023-03-21 14:02:08,4798.7853
2023-03-21 14:02:13,4798.7827
2023-03-21 14:02:30,4798.7781
